object,count
poster,44
man,19
book,14
mobile phone,14
building,14
car,13
clothing,12
person,9
computer monitor,8
plant,5
whiteboard,4
land vehicle,3
vehicle,3
laptop,3
woman,3
auto part,3
pen,2
toy,2
billboard,2
bottle,2
mammal,2
alarm clock,2
boy,2
human body,2
convenience store,2
balloon,1
beer,1
vehicle registration plate,1
television,1
sports uniform,1
seafood,1
sculpture,1
window,1
scoreboard,1
rifle,1
coffee cup,1
bicycle,1
picture frame,1
coin,1
palm tree,1
office building,1
box,1
jacket,1
food,1
flag,1
drum,1
camera,1
aircraft,1
