object,count
poster,181
book,120
car,65
building,41
man,35
person,26
clothing,23
woman,21
whiteboard,21
bookcase,14
shelf,13
girl,10
table,10
office building,10
computer monitor,7
billboard,7
house,7
boy,6
human body,6
desk,5
vehicle registration plate,5
van,4
laptop,4
furniture,4
office supplies,3
mobile phone,3
television,3
picture frame,3
mammal,3
plant,3
suit,3
airplane,3
dog,3
box,3
ring binder,2
cake,2
nightstand,2
toy,2
human head,2
bed,2
guitar,2
window,2
boat,1
rugby ball,1
shirt,1
skyscraper,1
rose,1
sports equipment,1
sports uniform,1
stairs,1
billiard table,1
fashion accessory,1
swimming pool,1
bicycle,1
pumpkin,1
tent,1
tin can,1
train,1
truck,1
vehicle,1
balloon,1
watch,1
wheel,1
ball,1
beer,1
plate,1
printer,1
bottle,1
drinking straw,1
drink,1
helmet,1
dress,1
human arm,1
door,1
human face,1
human hair,1
human hand,1
human leg,1
animal,1
jug,1
kitchen appliance,1
knife,1
land vehicle,1
light bulb,1
digital clock,1
dessert,1
cupboard,1
cosmetics,1
computer keyboard,1
cattle,1
food,1
jacket,1
