object,count
poster,122
book,79
building,51
man,46
bottle,42
person,31
beer,28
woman,23
drink,21
clothing,19
car,18
watch,16
convenience store,14
billboard,14
tin can,13
snack,12
girl,11
plant,9
whiteboard,9
window,8
refrigerator,8
shelf,7
human body,6
house,6
land vehicle,6
camera,6
bookcase,6
box,5
bicycle,5
dairy,5
digital clock,5
suit,4
wine,4
auto part,4
scoreboard,4
traffic sign,4
mobile phone,4
mug,4
picture frame,3
home appliance,3
mammal,3
table,3
bicycle wheel,3
wheel,3
fashion accessory,3
bus,2
boy,2
coffeemaker,2
sculpture,2
laptop,2
tent,2
bird,2
vehicle,2
tablet computer,2
airplane,2
human face,2
coffee cup,2
guitar,2
human head,2
human arm,2
candle,2
light bulb,1
starfish,1
golf cart,1
chicken,1
taxi,1
teddy bear,1
television,1
furniture,1
flower,1
toaster,1
sock,1
tower,1
cocktail,1
truck,1
umbrella,1
dress,1
washing machine,1
door,1
doll,1
cream,1
computer monitor,1
spice rack,1
skyscraper,1
boat,1
perfume,1
apple,1
jacket,1
microwave oven,1
milk,1
mirror,1
ipod,1
motorcycle,1
musical instrument,1
computer keyboard,1
human hair,1
lipstick,1
picnic basket,1
bread,1
rose,1
scale,1
chair,1
horse,1
helicopter,1
shorts,1
skateboard,1
oven,1
