object,count
poster,71
car,43
man,40
book,36
bottle,33
person,30
snack,30
clothing,28
tin can,27
drink,19
building,15
beer,13
convenience store,12
television,8
wine,8
guitar,7
food,7
bus,6
land vehicle,5
auto part,5
woman,5
truck,5
table,4
box,4
mammal,4
bookcase,4
human arm,4
shelf,3
toy,3
van,3
wheel,3
juice,3
bicycle wheel,3
camera,3
dairy,3
billboard,3
vehicle,2
computer monitor,2
tableware,2
cat,2
home appliance,2
picture frame,2
boy,2
train,2
office building,2
plant,2
mobile phone,2
mixer,2
fast food,2
kitchen appliance,2
bicycle,2
human body,2
girl,2
house,2
sports uniform,2
suit,1
watercraft,1
tire,1
window,1
balloon,1
chair,1
suitcase,1
handbag,1
cheese,1
refrigerator,1
countertop,1
plastic bag,1
pizza,1
piano,1
curtain,1
parachute,1
musical keyboard,1
musical instrument,1
motorcycle,1
dress,1
footwear,1
jeans,1
ice cream,1
airplane,1
