object,count
poster,71
bus,57
man,49
clothing,46
building,45
person,26
woman,18
book,15
land vehicle,15
billboard,13
plant,11
car,10
human body,7
truck,6
girl,5
bicycle,4
bookcase,4
auto part,4
bottle,4
toy,3
snack,3
van,3
wine,3
house,3
train,3
traffic sign,2
street light,2
boat,2
shelf,2
sports uniform,2
skyscraper,2
tent,2
mammal,2
flying disc,2
drink,2
whiteboard,2
window,2
vehicle,1
television,1
waste container,1
watercraft,1
tire,1
tin can,1
wheel,1
wheelchair,1
bird,1
muffin,1
table,1
human arm,1
boy,1
bicycle wheel,1
convenience store,1
couch,1
drum,1
fountain,1
human nose,1
segway,1
jacket,1
laptop,1
mobile phone,1
monkey,1
bed,1
balloon,1
airplane,1
