object,count
man,174
poster,132
clothing,128
woman,106
book,62
person,59
building,49
girl,26
sports uniform,23
boy,21
bottle,20
human body,16
car,16
billboard,15
plant,15
land vehicle,14
mammal,13
whiteboard,12
wine,9
computer monitor,9
bookcase,9
mobile phone,8
snack,8
laptop,7
auto part,7
shelf,6
dairy,6
airplane,6
bus,6
house,5
vehicle,5
jacket,5
truck,5
toy,5
television,5
wheel,4
calculator,4
boat,4
human arm,3
bicycle helmet,3
picture frame,3
beer,3
human face,3
guitar,3
suit,3
table,3
office supplies,3
drink,3
tin can,3
tire,3
camera,3
motorcycle,3
watch,3
dress,3
bicycle,2
office building,2
refrigerator,2
sewing machine,2
shorts,2
tablet computer,2
tent,2
tower,2
train,2
baked goods,2
box,2
human hair,2
food,2
human head,2
golf ball,2
dog,2
convenience store,2
hat,2
home appliance,2
cabinetry,2
computer keyboard,2
weapon,1
window,1
envelope,1
wine glass,1
door,1
cassette deck,1
tool,1
crab,1
couch,1
balloon,1
coat,1
wheelchair,1
cannon,1
van,1
teddy bear,1
vehicle registration plate,1
waste container,1
cocktail,1
fashion accessory,1
kitchen utensil,1
tableware,1
horse,1
bronze sculpture,1
juice,1
medical equipment,1
jet ski,1
jeans,1
clock,1
bird,1
cake,1
houseplant,1
scoreboard,1
fire hydrant,1
sculpture,1
seafood,1
handbag,1
skyscraper,1
bed,1
banana,1
stairs,1
stop sign,1
brown bear,1
cat,1
