object,count
building,59
poster,57
man,41
book,40
person,31
clothing,29
woman,21
bicycle helmet,20
car,20
house,17
bottle,14
food,14
billboard,11
girl,11
helmet,8
mobile phone,7
land vehicle,7
human body,6
vehicle,6
bookcase,6
drink,5
toy,5
truck,5
camera,5
bus,5
human face,5
wine,4
beer,4
boy,3
scoreboard,3
table,3
corded phone,3
computer monitor,3
window,3
door,3
tin can,2
motorcycle,2
suit,2
laptop,2
balloon,2
sports uniform,2
television,2
baked goods,2
human head,2
auto part,2
skyscraper,2
box,2
helicopter,2
dairy,2
boat,2
guitar,2
football helmet,2
shelf,2
cat,2
van,2
convenience store,2
bicycle,2
stop sign,1
street light,1
whiteboard,1
tower,1
wheel,1
tablet computer,1
vegetable,1
tableware,1
telephone,1
tent,1
vehicle registration plate,1
airplane,1
sculpture,1
houseplant,1
canoe,1
computer keyboard,1
cosmetics,1
dessert,1
dog,1
flag,1
flower,1
flowerpot,1
glove,1
headphones,1
human hair,1
ruler,1
infant bed,1
jacket,1
luggage and bags,1
milk,1
office building,1
office supplies,1
parachute,1
personal care,1
picture frame,1
plant,1
human hand,1
