object,count
man,72
clothing,64
person,51
poster,21
woman,20
book,19
building,11
human body,11
flag,10
mammal,7
sports uniform,6
girl,6
plant,5
helicopter,5
house,4
truck,3
window,3
mobile phone,3
laptop,3
human head,3
human arm,3
auto part,3
food,3
bottle,3
dairy,2
watch,2
medical equipment,2
ratchet,2
vehicle,1
van,1
box,1
shorts,1
wine,1
treadmill,1
train,1
tin can,1
tent,1
taxi,1
boy,1
high heels,1
bus,1
shelf,1
football helmet,1
coffee,1
computer monitor,1
palm tree,1
motorcycle,1
convenience store,1
door,1
drink,1
land vehicle,1
boat,1
flower,1
human hair,1
human leg,1
