object,count
poster,59
building,35
bus,35
clothing,27
man,24
woman,15
book,15
person,14
house,12
whiteboard,12
car,11
van,9
airplane,6
girl,6
computer monitor,6
office supplies,5
mobile phone,5
human body,5
land vehicle,5
window,5
traffic sign,4
table,4
plant,4
jacket,4
box,3
office building,3
television,3
auto part,3
motorcycle,3
door,3
billboard,3
shelf,2
laptop,2
home appliance,2
mammal,2
street light,2
tableware,2
drink,2
train,2
desk,2
wine,2
computer keyboard,2
suit,2
window blind,1
stairs,1
tablet computer,1
vehicle,1
truck,1
tin can,1
snake,1
bottle,1
rocket,1
human head,1
bookcase,1
camel,1
camera,1
chair,1
corded phone,1
flower,1
helicopter,1
jeans,1
ring binder,1
lantern,1
limousine,1
milk,1
musical keyboard,1
palm tree,1
picture frame,1
rifle,1
aircraft,1
