object,count
poster,64
bus,40
book,37
door,27
building,23
man,14
car,13
land vehicle,12
woman,10
vehicle,8
person,8
auto part,6
train,5
billboard,5
bottle,5
house,5
airplane,4
window,4
drink,4
mammal,4
human body,3
picture frame,3
plant,3
high heels,3
girl,2
wine,2
bookcase,2
refrigerator,2
shelf,2
clothing,2
van,2
boat,1
convenience store,1
wine glass,1
window blind,1
cat furniture,1
wheelchair,1
washing machine,1
wall clock,1
television,1
tower,1
tent,1
taxi,1
tablet computer,1
skyscraper,1
corded phone,1
dog,1
dress,1
mobile phone,1
boy,1
