object,count
poster,220
bus,168
building,164
man,101
van,85
truck,79
clothing,74
car,69
person,59
ambulance,50
woman,39
land vehicle,39
house,38
billboard,36
book,34
plant,25
mobile phone,20
suit,18
girl,18
train,13
human body,12
envelope,12
window,11
toy,11
boat,11
mammal,10
airplane,9
convenience store,9
computer monitor,8
helicopter,8
auto part,8
television,7
whiteboard,7
parking meter,7
table,6
furniture,6
tablet computer,6
office building,5
flag,5
box,5
vehicle,5
motorcycle,4
shelf,4
medical equipment,4
lifejacket,4
boy,4
door,4
skyscraper,3
corded phone,3
laptop,3
tent,3
bicycle,3
bookcase,3
bottle,2
computer keyboard,2
human arm,2
snack,2
coin,2
taxi,2
hat,2
wine,2
waste container,2
traffic sign,1
sword,1
window blind,1
animal,1
sports uniform,1
barge,1
wheel,1
cart,1
shotgun,1
bronze sculpture,1
watercraft,1
telephone,1
bed,1
bird,1
tie,1
tool,1
shark,1
shirt,1
fire hydrant,1
harmonica,1
human face,1
jacket,1
lamp,1
handgun,1
fox,1
limousine,1
luggage and bags,1
flower,1
fish,1
marine mammal,1
drink,1
segway,1
dress,1
mug,1
office supplies,1
otter,1
desk,1
pen,1
deer,1
dagger,1
plastic bag,1
porch,1
scoreboard,1
aircraft,1
