object,count
poster,39
man,28
person,24
clothing,22
book,20
building,16
whiteboard,7
boy,6
land vehicle,6
stairs,5
house,5
train,5
bus,5
car,5
vehicle,5
convenience store,5
woman,5
computer monitor,4
mobile phone,4
airplane,4
plant,3
office supplies,3
watch,3
aircraft,3
billboard,3
shelf,2
door,2
auto part,2
truck,2
traffic sign,2
toaster,2
snack,2
bookcase,2
mammal,2
drink,2
human body,2
human face,2
furniture,2
drawer,1
human arm,1
weapon,1
bed,1
bicycle,1
van,1
human hand,1
tire,1
television,1
table,1
swimming pool,1
stop sign,1
binoculars,1
sports uniform,1
spoon,1
snowboard,1
laptop,1
golf cart,1
scoreboard,1
lifejacket,1
bottle,1
picture frame,1
piano,1
box,1
camera,1
office building,1
musical keyboard,1
helicopter,1
