object,count
book,123
poster,108
man,68
building,57
clothing,53
person,41
woman,36
bottle,19
billboard,16
bookcase,14
house,14
car,13
girl,13
boy,11
plant,10
shelf,8
mobile phone,7
drink,7
beer,7
bus,7
traffic sign,7
table,6
convenience store,6
human body,6
wine,6
snack,5
furniture,5
whiteboard,5
office building,5
food,5
toy,5
tin can,5
computer monitor,5
suit,4
land vehicle,4
laptop,4
television,4
box,4
train,4
mug,3
jacket,3
baked goods,3
cake,3
fashion accessory,3
picture frame,3
door,3
truck,3
office supplies,2
skyscraper,2
human face,2
oyster,2
window,2
vehicle,2
plastic bag,2
umbrella,2
human hair,2
waste container,2
airplane,2
human arm,2
butterfly,2
doll,2
flower,2
dairy,2
camera,2
canoe,2
boat,1
bronze sculpture,1
cosmetics,1
sword,1
corded phone,1
tablet computer,1
auto part,1
tableware,1
coffee cup,1
tent,1
coffee,1
tower,1
barrel,1
cart,1
bicycle,1
watercraft,1
cabbage,1
watch,1
van,1
countertop,1
ambulance,1
human hand,1
desk,1
human head,1
human leg,1
horn,1
kitchen knife,1
ladder,1
home appliance,1
hat,1
mammal,1
fruit,1
frog,1
motorcycle,1
football helmet,1
football,1
fedora,1
parachute,1
envelope,1
personal care,1
drill,1
dog,1
dice,1
sewing machine,1
shirt,1
