object,count
traffic sign,52
poster,28
man,13
car,12
bus,10
building,9
plant,8
billboard,8
clothing,7
book,6
person,6
bottle,4
mammal,3
human body,3
skyscraper,2
girl,2
television,2
convenience store,2
van,2
boy,2
picture frame,2
window,2
auto part,2
taxi,2
snowplow,1
airplane,1
suit,1
tower,1
toy,1
truck,1
vehicle,1
watch,1
wine,1
snowboard,1
laptop,1
skateboard,1
shelf,1
mirror,1
ambulance,1
land vehicle,1
house,1
horse,1
drink,1
dragonfly,1
computer monitor,1
calculator,1
bookcase,1
bicycle helmet,1
bicycle,1
beer,1
woman,1
