object,count
poster,109
book,45
man,34
building,32
person,25
clothing,25
woman,20
car,17
mobile phone,10
bottle,9
house,9
remote control,8
girl,7
boy,7
plant,7
shelf,6
computer monitor,6
wine,5
toy,5
bus,5
bookcase,5
land vehicle,5
truck,5
musical instrument,4
whiteboard,4
billboard,4
human body,4
television,4
auto part,3
boat,3
mammal,3
train,3
vehicle registration plate,3
microwave oven,3
laptop,2
ladder,2
sculpture,2
palm tree,2
parking meter,2
home appliance,2
sports equipment,2
snack,2
box,2
sports uniform,2
food,2
tent,2
drink,2
door,2
skyscraper,2
camera,2
cassette deck,2
shirt,1
plastic bag,1
watch,1
pillow,1
tower,1
porch,1
vehicle,1
traffic sign,1
window,1
picture frame,1
scoreboard,1
table,1
airplane,1
oven,1
flag,1
baked goods,1
balloon,1
barrel,1
brown bear,1
cake,1
castle,1
cat,1
coffee cup,1
coin,1
dairy,1
desk,1
drum,1
flower,1
office building,1
glove,1
gondola,1
grape,1
guitar,1
harp,1
harpsichord,1
headphones,1
human head,1
ipod,1
lamp,1
muffin,1
mug,1
kitchen appliance,1
