object,count
poster,132
bottle,39
juice,29
drink,25
man,21
building,19
person,18
book,13
clothing,13
tin can,13
food,11
snack,10
mobile phone,9
human body,7
convenience store,7
billboard,7
bus,5
mammal,5
office supplies,4
woman,4
car,4
truck,3
guitar,3
houseplant,3
bicycle,3
refrigerator,3
vehicle,3
dessert,3
plant,3
office building,2
television,2
girl,2
train,2
sculpture,2
van,2
wine,2
house,2
tablet computer,2
table,1
traffic sign,1
vegetable,1
toy,1
waste container,1
wine glass,1
tableware,1
furniture,1
sports uniform,1
sports equipment,1
boat,1
shirt,1
butterfly,1
orange,1
chair,1
motorcycle,1
chicken,1
balloon,1
laptop,1
land vehicle,1
envelope,1
fruit,1
baked goods,1
