object,count
poster,28
mobile phone,25
book,22
woman,12
building,12
clothing,10
man,9
billboard,8
bus,8
person,6
girl,5
computer monitor,4
whiteboard,4
laptop,4
land vehicle,4
calculator,3
car,3
human hand,2
convenience store,2
suit,2
television,2
computer keyboard,2
van,1
truck,1
ring binder,1
train,1
tire,1
wheel,1
table,1
barrel,1
sports uniform,1
window,1
scoreboard,1
bicycle,1
remote control,1
plant,1
boat,1
office building,1
box,1
boy,1
mammal,1
auto part,1
house,1
food,1
dessert,1
desk,1
aircraft,1
