object,count
poster,64
mobile phone,56
computer monitor,25
book,20
clothing,17
person,16
man,16
building,14
tablet computer,13
television,13
laptop,9
car,6
whiteboard,6
remote control,4
human body,3
medical equipment,3
billboard,3
land vehicle,3
flag,3
bottle,3
chair,2
computer keyboard,2
wine,2
truck,2
taxi,2
office building,2
woman,2
mammal,1
dog,1
house,1
bookcase,1
watch,1
ipod,1
train,1
tin can,1
jacket,1
kitchen & dining room table,1
boy,1
suit,1
snack,1
shelf,1
salad,1
rugby ball,1
cassette deck,1
home appliance,1
coffee cup,1
fax,1
mug,1
drink,1
digital clock,1
girl,1
