object,count
poster,27
man,26
clothing,17
building,15
whiteboard,14
book,13
computer monitor,12
mobile phone,12
person,11
woman,8
bus,4
bottle,4
girl,4
calculator,3
suit,3
office supplies,3
television,2
musical instrument,2
office building,2
laptop,2
house,2
picture frame,2
car,2
tableware,1
shelf,1
plant,1
plastic bag,1
wine,1
window,1
wheel,1
watch,1
van,1
tool,1
skyscraper,1
snack,1
traffic sign,1
toy,1
table,1
tower,1
tire,1
airplane,1
pencil case,1
desk,1
bicycle,1
bicycle wheel,1
box,1
boy,1
cake,1
camera,1
coffee cup,1
computer keyboard,1
convenience store,1
doll,1
pastry,1
french fries,1
furniture,1
houseplant,1
land vehicle,1
mammal,1
mechanical fan,1
beer,1
mug,1
pasta,1
motorcycle,1
