object,count
poster,66
book,24
building,17
bottle,8
man,7
bookcase,6
clothing,6
snack,5
wine,5
girl,5
convenience store,5
shelf,4
television,4
person,4
beer,3
human body,3
woman,3
office building,2
tin can,2
picture frame,2
vegetable,2
billboard,2
truck,2
van,2
bus,2
computer monitor,2
plant,2
car,2
window,1
rose,1
tire,1
skyscraper,1
wheel,1
spice rack,1
table,1
tablet computer,1
toy,1
auto part,1
panda,1
flowerpot,1
bicycle wheel,1
cat,1
coffeemaker,1
coin,1
cosmetics,1
diaper,1
drink,1
food,1
oven,1
fountain,1
furniture,1
human face,1
land vehicle,1
mixer,1
mobile phone,1
office supplies,1
microwave oven,1
