object,count
poster,87
book,47
building,20
man,15
clothing,12
woman,11
whiteboard,9
person,9
car,6
girl,6
convenience store,5
bookcase,5
land vehicle,5
office building,4
shelf,4
bottle,4
billboard,4
mobile phone,3
house,3
beer,3
laptop,3
van,2
boy,2
tablet computer,2
palm tree,2
sports uniform,2
auto part,2
wine,2
plant,2
traffic sign,1
rose,1
table,1
vehicle,1
wall clock,1
plastic bag,1
animal,1
picture frame,1
motorcycle,1
human hair,1
human body,1
frog,1
footwear,1
food,1
flag,1
drum,1
couch,1
computer monitor,1
coat,1
bus,1
human head,1
