object,count
poster,35
building,34
person,31
clothing,28
man,26
book,25
woman,12
bottle,12
car,9
billboard,7
bus,6
girl,5
convenience store,5
shelf,5
beer,5
wine,5
picture frame,4
train,4
truck,4
plant,4
land vehicle,4
suit,3
computer monitor,3
bookcase,3
drink,3
boat,2
auto part,2
boy,2
dog,2
television,2
scoreboard,2
toy,2
mobile phone,2
serving tray,1
snack,1
bird,1
closet,1
sandal,1
stairs,1
refrigerator,1
pumpkin,1
ruler,1
table,1
swimming pool,1
plate,1
tent,1
tin can,1
tool,1
balloon,1
trousers,1
ball,1
vehicle,1
vehicle registration plate,1
watch,1
window,1
baked goods,1
platter,1
box,1
plastic bag,1
pillow,1
carnivore,1
cosmetics,1
dairy,1
diaper,1
dress,1
fast food,1
flag,1
furniture,1
giraffe,1
camera,1
guitar,1
handbag,1
high heels,1
home appliance,1
house,1
human body,1
human face,1
laptop,1
cake,1
maple,1
motorcycle,1
necklace,1
office supplies,1
pen,1
cat,1
aircraft,1
