object,count
poster,34
book,27
man,22
clothing,15
building,13
person,9
woman,8
plant,6
land vehicle,5
car,5
girl,4
door,4
cat,4
human body,3
house,3
computer monitor,3
mammal,3
bottle,3
billboard,3
cake,2
baked goods,2
tablet computer,2
shelf,2
airplane,2
whiteboard,2
window,2
bus,2
vehicle,1
truck,1
train,1
toy,1
wine,1
table,1
suit,1
stop sign,1
squid,1
snack,1
shirt,1
platter,1
saucer,1
deer,1
plate,1
bear,1
picture frame,1
personal care,1
beer,1
palm tree,1
bird,1
jacket,1
boat,1
boy,1
flag,1
drink,1
aircraft,1
